1.1 Αὐτάρχως αὐτάρχως αὐτάρχως
14.1 μεταπεῖσαι, μεταπεῖσαι μεταπείθω
14.1 ὅπου ὅπου ὅπου
14.1 γε γε γε
14.1 οὐδὲ οὐδὲ οὐδέ
14.1 ὁρᾷν ὁρᾷν ὁράω
14.1 αὑτοὺς αὑτοὺς ἑαυτοῦ
14.1 δύνανται; δύνανται δύναμαι
14.1 ὃ ὃ ὁ
14.1 δὲ δὲ δέ
14.1 μὴ μὴ μή
14.1 ὁρᾷ ὁρᾷ ὁράω
14.1 τις, τις τις
14.1 πῶς πῶς πῶς
14.1 δύναται δύναται δύναμαι
14.1 μεταπαιδεῦσαι; μεταπαιδεῦσαι μεταπαιδεύω
14.1 Ἀλλ ἀλλ ἀλλ
14.1 ἴσως ἴσως ἴσως
14.1 ἄν ἄν ἀνά
14.1 τις τις τις
14.1 εἴποι εἴποι εἶπον
14.1 τὴν τὴν ὁ
14.1 κτίσιν κτίσιν κτίσις
14.1 ἀρκεῖσθαι. ἀρκεῖσθαι ἀρκέω
14.1 Ἀλλ ἀλλ ἀλλ
14.1 εἰ εἰ εἰ
14.1 ἡ ἡ ὁ
14.1 κτίσις κτίσις κτίσις
14.1 ἤρκει, ἤρκει ἀρκέω
14.1 οὐχ οὐχ οὐ
14.1 ἂν ἂν ἄν
14.1 ἐγεγόνει ἐγεγόνει γίγνομαι
14.1 τὰ τὰ ὁ
14.1 τηλικαῦτα τηλικαῦτα τηλικοῦτος
14.1 κακά. κακά κακός
14.1 Ἦν ἦν εἰμί
14.1 γὰρ γὰρ γάρ
14.1 καὶ καὶ καί
14.1 ἡ ἡ ὁ
14.1 κτίσις· κτίσις κτίσις
14.1 καὶ καὶ καί
14.1 οὐδὲν οὐδὲν οὐδείς
14.1 ἧττον ἧττον ἥσσων
14.1 οἱ οἱ ὁ
14.1 ἄνθρωποι ἄνθρωποι ἄνθρωπος
14.1 ἐν ἐν ἐν
14.1 τῇ τῇ ὁ
14.1 αὐτῇ αὐτῇ αὐτός
14.1 περὶ περὶ περί
14.1 Θεοῦ θεοῦ θεός
14.1 πλάνῃ πλάνῃ πλάνη
14.1 ἐκυλίοντο. ἐκυλίοντο κυλίω
14.1 Τίνος τίνος τίς
14.1 οὖν οὖν οὖν
14.1 ἣν ἣν ὅς
14.1 πάλιν πάλιν πάλιν
14.1 χρεία χρεία χρεία
14.1 ἣ ἣ ὁ
14.1 τοῦ τοῦ ὁ
14.1 θεοῦ θεοῦ θεός
14.1 Λόγου λόγου λόγος
14.1 τοῦ τοῦ ὁ
14.1 καὶ καὶ καί
14.1 ψυχὴν ψυχὴν ψυχή
14.1 καὶ καὶ καί
14.1 νοῦν νοῦν νόος
14.1 ὁρῶντος, ὁρῶντος ὁράω
14.1 τοῦ τοῦ ὁ
14.1 καὶ καὶ καί
14.1 τὰ τὰ ὁ
14.1 ὅλα ὅλα ὅλοξ
14.1 ἐν ἐν ἐν
14.1 τῇ τῇ ὁ
14.1 κτίσει κτίσει κτίζω
14.1 κινοῦντος, κινοῦντος κινέω
14.1 καὶ καὶ καί
14.1 δι δι δι
14.1 αὐτῶν αὐτῶν αὐτός
14.1 γνωρίζοντος γνωρίζοντος γνωρίζω
14.1 τὸν τὸν ὁ
14.1 Πατέρα; πατέρα πατήρ
14.1 Τοῦ τοῦ ὁ
14.1 γὰρ γὰρ γάρ
14.1 διὰ διὰ διά
14.1 τῆς τῆς ὁ
14.1 ἰδίας ἰδίας ἴδιος
14.1 προνοίας προνοίας πρόνοια
14.1 καὶ καὶ καί
14.1 διακοσμήσεως διακοσμήσεως διακόσμησις
14.1 τῶν τῶν ὁ
14.1 ὅλων ὅλων ὅλος
14.1 διδάσκοντος διδάσκοντος διδάσκω
14.1 περὶ περὶ περί
14.1 τοῦ τοῦ ὁ
14.1 Πατρὸς, πατρὸς πατήρ
14.1 αὐτοῦ αὐτοῦ αὐτός
14.1 ἦν ἦν εἰμί
14.1 καὶ καὶ καί
14.1 τὴν τὴν ὁ
14.1 αὐτὴν αὐτὴν αὐτός
14.1 διδασκαλίαν διδασκαλίαν διδασκαλία
14.1 ἀνανεῶσαι, ἀνανεῶσαι ἀνανεόομαι
14.1 Πῶς πῶς πῶς
14.1 οὖν οὖν οὖν
14.1 ἂν ἂν ἄν
14.1 ἐγεγόνει ἐγεγόνει γίγνομαι
14.1 τοῦτο; τοῦτο οὗτος
14.1 Ἴσως ἴσως ἴσως
14.1 ἄν ἄν ἀνά
14.1 τις τις τις
14.1 εἴποι, εἴποι εἶπον
14.1 ὅτι ὅτι ὅτι
14.1 ἐξὸν ἐξὸν ἔξεστι
14.1 ἣν ἣν ὅς
14.1 διὰ διὰ διά
14.1 τῶν τῶν ὁ
14.1 αὐτῶν, αὐτῶν αὐτός
14.1 ὥστε ὥστε ὥστε
14.1 πάλιν πάλιν πάλιν
14.1 διὰ διὰ διά
14.1 τῶν τῶν ὁ
14.1 τῆς τῆς ὁ
14.1 κτίσεως κτίσεως κτίσις
14.1 ἔργων ἔργων ἔργον
14.1 τὰ τὰ ὁ
14.1 περὶ περὶ περί
14.1 αὐτοῦ αὐτοῦ αὐτός
14.1 δεῖξαι. δεῖξαι δείκνυμι
14.1 Ἀλλ ἀλλ ἀλλ
14.1 οὐχ οὐχ οὐ
14.1 ἦν ἦν εἰμί
14.1 ἀσφαλὲς ἀσφαλὲς ἀσφαλής
14.1 ἔτι ἔτι ἔτι
14.1 τοῦτο. τοῦτο οὗτος
14.1 Οὐχί οὐχί οὐ
14.1 γε· γε γε
14.1 παρεῖδον παρεῖδον παρεῖδον
14.1 γὰρ γὰρ γάρ
14.1 τοῦτο τοῦτο οὗτος
14.1 πρότερον πρότερον πρότερος
14.1 οἱ οἱ ὁ
14.1 ἄνθρωποι, ἄνθρωποι ἄνθρωπος
14.1 καὶ καὶ καί
14.1 οὐχ οὐχ οὐ
14.1 ἔτι ἔτι ἔτι
14.1 μὲν μὲν μέν
14.1 ἄνω, ἄνω ἄνω
14.1 κάτω κάτω κάτω
14.1 δὲ δὲ δέ
14.1 τοὺς τοὺς ὁ
14.1 ὀφθαλμοὺς ὀφθαλμοὺς ὀφθαλμός
14.1 ἐσχήκασιν. ἐσχήκασιν ἔχω
14.1 Ὅθεν ὅθεν ὅθεν
14.1 εἰκότως, εἰκότως εἰκότως
14.1 ἀνθρώπους ἀνθρώπους ἄνθρωπος
14.1 θέλων θέλων ἐθέλω
14.1 ὠφελῆσαι, ὠφελῆσαι ὠφελέω
14.1 ὡς ὡς ὡς
14.1 ἄνθρωπος ἄνθρωπος ἄνθρωπος
14.1 ἐπιδημεῖ, ἐπιδημεῖ ἐπιδημέω
14.1 λαμβάνων λαμβάνων λαμβάνω
14.1 ἑαυτῷ ἑαυτῷ ἑαυτοῦ
14.1 σῶμα σῶμα σῶμα
14.1 ὅμοιον ὅμοιον ὅμοιος
14.1 ἐκείνοις, ἐκείνοις ἐκεῖνος
14.1 καὶ καὶ καί
14.1 ἐχ ἐχ ἐχ
14.1 τῶν τῶν ὁ
14.1 κάτω· κάτω κάτω
14.1 λέγω λέγω λέγω
14.1 δὴ δὴ δή
14.1 διὰ διὰ διά
14.1 τῶν τῶν ὁ
14.1 τοῦ τοῦ ὁ
14.1 σώματος σώματος σῶμα
14.1 ἔργων· ἔργων ἔργον
14.1 ἵνα ἵνα ἵνα
14.1 οἱ οἱ ὁ
14.1 μὴ μὴ μή
14.1 θελήσαντες θελήσαντες ἐθέλω
14.1 αὐτὸν αὐτὸν αὐτός
14.1 γνῶναι γνῶναι γιγνώσκω
14.1 ἐχ ἐχ ἐχ
14.1 τῆς τῆς ὁ
14.1 εἰς εἰς εἰς
14.1 τὰ τὰ ὁ
14.1 ὅλα ὅλα ὅλοξ
14.1 προνοίας προνοίας πρόνοια
14.1 καὶ καὶ καί
14.1 ἡγεμονίας ἡγεμονίας ἡγεμονία
14.1 αὐτοῦ αὐτοῦ αὐτός
14.1 χἂν χἂν χἂν
14.1 ἐχ ἐχ ἐχ
14.1 τῶν τῶν ὁ
14.1 δι δι δι
14.1 αὐτοῦ αὐτοῦ αὐτός
14.1 τοῦ τοῦ ὁ
14.1 σώματος σώματος σῶμα
14.1 ἔργων ἔργων ἔργον
14.1 γνώσωνται γνώσωνται γνώσωνται
14.1 τὸν τὸν ὁ
14.1 ἐν ἐν ἐν
14.1 τῷ τῷ ὁ
14.1 σώματι σώματι σῶμα
14.1 τοῦ τοῦ ὁ
14.1 θεοῦ θεοῦ θεός
14.1 Λόγον, λόγον λόγος
14.1 καὶ καὶ καί
14.1 δι δι δι
14.1 αὐτοῦ αὐτοῦ αὐτός
14.1 τὸν τὸν ὁ
14.1 Πατέρα. πατέρα πατήρ
15.1 ὥς ὥς ὡς
15.1 γὰρ γὰρ γάρ
15.1 ἀγαθὸς ἀγαθὸς ἀγαθός
15.1 διδάσκαλος διδάσκαλος διδάσκαλος
15.1 κηδόμενος κηδόμενος κήδω
15.1 τῶν τῶν ὁ
15.1 ἑαυτοῦ ἑαυτοῦ ἑαυτοῦ
15.1 μαθητῶν, μαθητῶν μαθητής
15.1 τοὺς τοὺς ὁ
15.1 μὴ μὴ μή
15.1 δυναμένους δυναμένους δύναμαι
15.1 ἐκ ἐκ ἐκ
15.1 τῶν τῶν ὁ
15.1 μειζόνων μειζόνων μέγας
15.1 ὠφεληθῆναι, ὠφεληθῆναι ὠφελέω
15.1 πάντως πάντως πάντως
15.1 διὰ διὰ διά
15.1 τῶν τῶν ὁ
15.1 εὐτελεστέρων εὐτελεστέρων εὐτελής
15.1 συγκαταβαίνων συγκαταβαίνων συγκαταβαίνω
15.1 αὐτοὺς αὐτοὺς αὐτός
15.1 παιδεύει· παιδεύει παιδεύω
15.1 οὕτως οὕτως οὕτως
15.1 καὶ καὶ καί
15.1 ὁ ὁ ὁ
15.1 τοῦ τοῦ ὁ
15.1 Θεοῦ θεοῦ θεός
15.1 Λόγος, λόγος λόγος
15.1 καθὼς καθὼς καθώς
15.1 καὶ καὶ καί
15.1 ὁ ὁ ὁ
15.1 Παῦλός παῦλός παῦλός
15.1 φησι· φησι φημί
15.1 ἐπειδὴ ἐπειδὴ ἐπεί
15.1 γὰρ γὰρ γάρ
15.1 ἐν ἐν ἐν
15.1 τῇ τῇ ὁ
15.1 σοφίᾳ σοφίᾳ σοφία
15.1 τοῦ τοῦ ὁ
15.1 Θεοῦ θεοῦ θεός
15.1 οὐκ οὐκ οὐ
15.1 ἔγνω ἔγνω γιγνώσκω
15.1 ὁ ὁ ὁ
15.1 κόσμος κόσμος κόσμος
15.1 διὰ διὰ διά
15.1 τῆς τῆς ὁ
15.1 σοφίας σοφίας σοφία
15.1 τὸν τὸν ὁ
15.1 Θεόν, θεόν θεός
15.1 εὐδόκησεν εὐδόκησεν εὐδοκέω
15.1 ὁ ὁ ὁ
15.1 Θεὸς θεὸς θεός
15.1 διὰ διὰ διά
15.1 τῆς τῆς ὁ
15.1 μωρίας μωρίας μωρία
15.1 τοῦ τοῦ ὁ
15.1 κηρύγματος κηρύγματος κήρυγμα
15.1 σῶσαι σῶσαι σώζω
15.1 τοὺς τοὺς ὁ
15.1 πιστεύοντας. πιστεύοντας πιστεύω
15.1 15.2 152 152
15.1 Ἐπειδὴ ἐπειδὴ ἐπεί
15.1 γὰρ γὰρ γάρ
15.1 οἱ οἱ ὁ
15.1 ἄνθρωποι ἄνθρωποι ἄνθρωπος
15.1 ἀποστραφέντες ἀποστραφέντες ἀποστρέφω
15.1 τὴν τὴν ὁ
15.1 πρὸς πρὸς πρός
15.1 Θεὸν θεὸν θεός
15.1 θεωρίαν, θεωρίαν θεωρία
15.1 καὶ καὶ καί
15.1 ὡς ὡς ὡς
15.1 ἐν ἐν ἐν
15.1 βυθῷ βυθῷ βυθάω
15.1 βυθισθέντες βυθισθέντες βυθίζω
15.1 κάτω κάτω κάτω
15.1 τοὺς τοὺς ὁ
15.1 ὀφθαλμοὺς ὀφθαλμοὺς ὀφθαλμός
15.1 ἔχοντες, ἔχοντες ἔχω
15.1 ἐν ἐν ἐν
15.1 γενέσει γενέσει γένεσις
15.1 καὶ καὶ καί
15.1 τοῖς τοῖς ὁ
15.1 αἰσθητοῖς αἰσθητοῖς αἰσθητός
15.1 τὸν τὸν ὁ
15.1 Θεὸν θεὸν θεός
15.1 ἀνεζήτουν, ἀνεζήτουν ἀναζητέω
15.1 ἀνθρώπους ἀνθρώπους ἄνθρωπος
15.1 θνητοὺς θνητοὺς θνητός
15.1 καὶ καὶ καί
15.1 δαίμονας δαίμονας δαίμων
15.1 ἑαυτοῖς ἑαυτοῖς ἑαυτοῦ
15.1 θεοὺς θεοὺς θεός
15.1 ἀνατυπούμενοι· ἀνατυπούμενοι ἀνατυπόω
15.1 τούτου τούτου οὗτος
15.1 ἕνεκα ἕνεκα ἕνεκα
15.1 ὁ ὁ ὁ
15.1 φιλάνθρωπος φιλάνθρωπος φιλάνθρωπος
15.1 καὶ καὶ καί
15.1 κοινὸς κοινὸς κοινός
15.1 πάντων πάντων πᾶς
15.1 Σωτὴρ, σωτὴρ σωτήρ
15.1 ὁ ὁ ὁ
15.1 ὁ ὁ ὁ
15.1 τοῦ τοῦ ὁ
15.1 Θεοῦ θεοῦ θεός
15.1 Λόγος, λόγος λόγος
15.1 λαμβάνει λαμβάνει λαμβάνω
15.1 ἑαυτῷ ἑαυτῷ ἑαυτοῦ
15.1 σῶμα, σῶμα σῶμα
15.1 καὶ καὶ καί
15.1 ὡς ὡς ὡς
15.1 ἄνθρωπος ἄνθρωπος ἄνθρωπος
15.1 ἐν ἐν ἐν
15.1 ἀνθρώποις ἀνθρώποις ἄνθρωπος
15.1 ἀναστρέφεται, ἀναστρέφεται ἀναστρέφω
15.1 καὶ καὶ καί
15.1 τὰς τὰς ὁ
15.1 αἰσθήσεις αἰσθήσεις αἴσθησις
15.1 πάντων πάντων πᾶς
15.1 ἀνθρώπων ἀνθρώπων ἄνθρωπος
15.1 προσλαμβάνει, προσλαμβάνει προσλαμβάνω
15.1 ἵνα ἵνα ἵνα
15.1 οἱ οἱ ὁ
15.1 ἐν ἐν ἐν
15.1 σωματικοῖς σωματικοῖς σωματικός
15.1 νοοῦντες νοοῦντες νοέω
15.1 εἶναι εἶναι εἰμί
15.1 τὸν τὸν ὁ
15.1 Θεὸν, θεὸν θεός
15.1 ἀφ̓ ἀφ ἀπό
15.1 ὧν ὧν ὅς
15.1 ὁ ὁ ὁ
15.1 Κύριος κύριος κύριος
15.1 ἐργάζεται ἐργάζεται ἐργάζομαι
15.1 διὰ διὰ διά
15.1 τῶν τῶν ὁ
15.1 τοῦ τοῦ ὁ
15.1 σώματος σώματος σῶμα
15.1 ἔργων, ἔργων ἔργον
15.1 ἀπ̓ ἀπ ἀπό
15.1 αὐτῶν αὐτῶν αὐτός
15.1 νοήσωσι νοήσωσι νοέω
15.1 τὴν τὴν ὁ
15.1 ἀλήθειαν, ἀλήθειαν ἀλήθεια
15.1 καὶ καὶ καί
15.1 δ δ δ
15.1 αὐτοῦ αὐτοῦ αὐτός
15.1 τὸν τὸν ὁ
15.1 Πατέρα πατέρα πατήρ
15.1 λογίσωνται. λογίσωνται λογίζομαι
15.1 15.3 153 153
15.1 Ἄνθρωποι ἄνθρωποι ἄνθρωπος
15.1 δὲ δὲ δέ
15.1 ὄντες ὄντες εἰμί
15.1 καὶ καὶ καί
15.1 ἀνθρώπινα ἀνθρώπινα ἀνθρώπινος
15.1 πάντα πάντα πᾶς
15.1 νοοῦντες, νοοῦντες νοέω
15.1 οἷς οἷς ὅς
15.1 ἐὰν ἐὰν ἐάν
15.1 ἐπέβαλον ἐπέβαλον ἐπιβάλλω
15.1 τὰς τὰς ὁ
15.1 ἑαυτῶν ἑαυτῶν ἑαυτοῦ
15.1 αἰσθήσεις, αἰσθήσεις αἴσθησις
15.1 ἐν ἐν ἐν
15.1 τούτοις τούτοις οὗτος
15.1 προσλαμβανομένους προσλαμβανομένους προσλαμβάνω
15.1 ἑαυτοὺς ἑαυτοὺς ἑαυτοῦ
15.1 ἑώρων, ἑώρων ὁράω
15.1 καὶ καὶ καί
15.1 πανταχόθεν πανταχόθεν πανταχόθεν
15.1 διδασκομένους διδασκομένους διδάσκω
15.1 τὴν τὴν ὁ
15.1 ἀλήθειαν. ἀλήθειαν ἀλήθεια
15.1 15.4 154 154
15.1 Εἴτε εἴτε εἴτε
15.1 γὰρ γὰρ γάρ
15.1 εἰς εἰς εἰς
15.1 τὴν τὴν ὁ
15.1 κτίσιν κτίσιν κτίσις
15.1 ἐπτόηντο, ἐπτόηντο πτοέω
15.1 ἀλλ̓ ἀλλ ἀλλ
15.1 ἑώρων ἑώρων ὁράω
15.1 αὐτὴν αὐτὴν αὐτός
15.1 ὁμολογοῦσαν ὁμολογοῦσαν ὁμολογέω
15.1 τὸν τὸν ὁ
15.1 Χριστὸν χριστὸν χριστὸν
15.1 Κύριον· κύριον κύριος
15.1 εἴτε εἴτε εἴτε
15.1 εἰς εἰς εἰς
15.1 ἀνθρώπους ἀνθρώπους ἄνθρωπος
15.1 ἣν ἣν ὅς
15.1 αὐτῶν αὐτῶν αὐτός
15.1 ἡ ἡ ὁ
15.1 διάνοια διάνοια διάνοια
15.1 προληφθεῖσα, προληφθεῖσα προλαμβάνω
15.1 ὥστε ὥστε ὥστε
15.1 τούτους τούτους οὗτος
15.1 θεοὺς θεοὺς θεός
15.1 νομίζειν, νομίζειν νομίζω
15.1 ἀλλ̓ ἀλλ ἀλλ
15.1 ἐκ ἐκ ἐκ
15.1 τῶν τῶν ὁ
15.1 ἔργων ἔργων ἔργον
15.1 τοῦ τοῦ ὁ
15.1 Σωτῆρος, σωτῆρος σωτήρ
15.1 συγκρινόντων συγκρινόντων συγκρίνω
15.1 τε τε τε
15.1 ἐκείνων, ἐκείνων ἐκεῖνος
15.1 ἐφαίνετο ἐφαίνετο φαίνω
15.1 ἐν ἐν ἐν
15.1 ἀνθρώποις ἀνθρώποις ἄνθρωπος
15.1 μόνος μόνος μόνος
15.1 ὁ ὁ ὁ
15.1 Σωτὴρ σωτὴρ σωτήρ
15.1 Θεοῦ θεοῦ θεός
15.1 Υἱός· υἱός υἱός
15.1 οὐκ οὐκ οὐ
15.1 ὄντων ὄντων εἰμί
15.1 παῤ παρ παρ
15.1 ἐκείνοις ἐκείνοις ἐκεῖνος
15.1 τοιούτων τοιούτων τοιοῦτος
15.1 ὁποῖα ὁποῖα ὁποῖος
15.1 παρὰ παρὰ παρά
15.1 τοῦ τοῦ ὁ
15.1 Θεοῦ θεοῦ θεός
15.1 Λόγου λόγου λόγος
15.1 γέγονεν. γέγονεν γίγνομαι
15.1 15.5 155 155
15.1 Εἰ εἰ εἰ
15.1 δὲ δὲ δέ
15.1 καὶ καὶ καί
15.1 εἰς εἰς εἰς
15.1 δαίμονας δαίμονας δαίμων
15.1 ἦσαν ἦσαν εἰμί
15.1 προληφθέντες, προληφθέντες προλαμβάνω
15.1 ἀλλὰ ἀλλὰ ἀλλά
15.1 ὁρῶντες ὁρῶντες ὁράω
15.1 αὐτοὺς αὐτοὺς αὐτός
15.1 διωκομένους διωκομένους διώκω
15.1 ὑπὸ ὑπὸ ὑπό
15.1 τοῦ τοῦ ὁ
15.1 Κυρίου, κυρίου κύριος
15.1 ἐγίνωσκον ἐγίνωσκον γιγνώσκω
15.1 μόνον μόνον μόνος
15.1 εἶναι εἶναι εἰμί
15.1 τοῦτον τοῦτον οὗτος
15.1 τὸν τὸν ὁ
15.1 τοῦ τοῦ ὁ
15.1 Θεοῦ θεοῦ θεός
15.1 Λόγον, λόγον λόγος
15.1 καὶ καὶ καί
15.1 οὐκ οὐκ οὐ
15.1 εἶναι εἶναι εἰμί
15.1 θεοὺς θεοὺς θεός
15.1 τοὺς τοὺς ὁ
15.1 δαίμονας, δαίμονας δαίμων
15.1 15.6 156 156
15.1 Εἰ εἰ εἰ
15.1 δὲ δὲ δέ
15.1 καὶ καὶ καί
15.1 εἰς εἰς εἰς
15.1 νεκροὺς νεκροὺς νεκρός
15.1 ἤδη ἤδη ἤδη
15.1 τούτων τούτων οὗτος
15.1 ἣν ἣν ὅς
15.1 ὁ ὁ ὁ
15.1 νοῦς νοῦς νόος
15.1 κατασχεθείς, κατασχεθείς κατασχεθείς
15.1 ὥστε ὥστε ὥστε
15.1 θρησκεύειν θρησκεύειν θρησκεύω
15.1 ἥρωας, ἥρωας ἥρως
15.1 καὶ καὶ καί
15.1 τοὺς τοὺς ὁ
15.1 παρὰ παρὰ παρά
15.1 ποιηταῖς ποιηταῖς ποιητής
15.1 λεγομένους λεγομένους λέγω
15.1 θεούς· θεούς θεός
15.1 ἀλλ̓ ἀλλ ἀλλ
15.1 ὁρῶντες ὁρῶντες ὁράω
15.1 τὴν τὴν ὁ
15.1 τοῦ τοῦ ὁ
15.1 Σωτῆρος σωτῆρος σωτήρ
15.1 ἀνάστασιν, ἀνάστασιν ἀνάστασις
15.1 ὡμολόγουν ὡμολόγουν ὁμολογέω
15.1 ἐκείνους ἐκείνους ἐκεῖνος
15.1 εἶναι εἶναι εἰμί
15.1 ψευδεῖς, ψευδεῖς ψευδής
15.1 καὶ καὶ καί
15.1 μόνον μόνον μόνος
15.1 τὸν τὸν ὁ
15.1 Κύριον κύριον κύριος
15.1 ἀληθινὸν ἀληθινὸν ἀληθινός
15.1 τὸν τὸν ὁ
15.1 τοῦ τοῦ ὁ
15.1 Πατρὸς πατρὸς πατήρ
15.1 Λόγον, λόγον λόγος
15.1 τὸν τὸν ὁ
15.1 καὶ καὶ καί
15.1 τοῦ τοῦ ὁ
15.1 θανάτου θανάτου θάνατος
15.1 κυριεύοντα. κυριεύοντα κυριεύω
15.1 15.7 157 157
15.1 Διὰ διὰ διά
15.1 τοῦτο τοῦτο οὗτος
15.1 καὶ καὶ καί
15.1 γεγέννηται, γεγέννηται γεννάω
15.1 καὶ καὶ καί
15.1 ἄνθρωπος ἄνθρωπος ἄνθρωπος
15.1 ἐφάνη, ἐφάνη φαίνω
15.1 καὶ καὶ καί
15.1 ἀπέθανε, ἀπέθανε ἀποθνήσκω
15.1 καὶ καὶ καί
15.1 ἀνέστη, ἀνέστη ἀνίστημι
15.1 ἀμβλύνας ἀμβλύνας ἀμβλύνω
15.1 καὶ καὶ καί
15.1 ἐπισκιάσας ἐπισκιάσας ἐπισκιάζω
15.1 τὰ τὰ ὁ
15.1 τῶν τῶν ὁ
15.1 πώποτε πώποτε πώποτε
15.1 γενομένων γενομένων γίγνομαι
15.1 ἀνθρώπων ἀνθρώπων ἄνθρωπος
15.1 διὰ διὰ διά
15.1 τῶν τῶν ὁ
15.1 ἰδίων ἰδίων ἴδιος
15.1 ἔργων, ἔργων ἔργον
15.1 ἵνα ἵνα ἵνα
15.1 ὅπου ὅπου ὅπου
15.1 δ̓ δ δ
15.1 ἂν ἂν ἄν
15.1 ὦσι ὦσι εἰμί
15.1 προληφθέντες προληφθέντες προλαμβάνω
15.1 οἱ οἱ ὁ
15.1 ἄνθρωποι, ἄνθρωποι ἄνθρωπος
15.1 ἐκεῖθεν ἐκεῖθεν ἐκεῖθεν
15.1 αὐτοὺς αὐτοὺς αὐτός
15.1 ἀναγάγῃ, ἀναγάγῃ ἀνάγω
15.1 καὶ καὶ καί
15.1 διδάξῃ διδάξῃ διδάσκω
15.1 τὸν τὸν ὁ
15.1 ἀληθινὸν ἀληθινὸν ἀληθινός
15.1 ἑαυτοῦ ἑαυτοῦ ἑαυτοῦ
15.1 Πατέρα, πατέρα πατήρ
15.1 καθάπερ καθάπερ καθά
15.1 καὶ καὶ καί
15.1 αὐτός αὐτός αὐτός
15.1 φησιν, φησιν φημί
15.1 ἦλθον ἦλθον ἔρχομαι
15.1 σῶσαι σῶσαι σώζω
15.1 καὶ καὶ καί
15.1 εὑρεῖν εὑρεῖν εὑρίσκω
15.1 τὸ τὸ ὁ
15.1 ἀπολωλός. ἀπολωλός ἀπόλλυμι
16.1 Ἅπαξ ἅπαξ ἅπαξ
16.1 γὰρ γὰρ γάρ
16.1 εἰς εἰς εἰς
16.1 αἰσθητὰ αἰσθητὰ αἰσθητὰ
16.1 πεσούσης πεσούσης πίπτω
16.1 τῆς τῆς ὁ
16.1 διανοίας διανοίας διάνοια
16.1 τῶν τῶν ὁ
16.1 ἀνθρώπων, ἀνθρώπων ἄνθρωπος
16.1 ὑπέβαλεν ὑπέβαλεν ὑποβάλλω
16.1 ἑαυτὸν ἑαυτὸν ἑαυτοῦ
16.1 διὰ διὰ διά
16.1 σώματος σώματος σῶμα
16.1 φανῆναι φανῆναι φαίνω
16.1 ὁ ὁ ὁ
16.1 Λόγος, λόγος λόγος
16.1 ἵνα ἵνα ἵνα
16.1 μετενέγκῃ μετενέγκῃ μεταφέρω
16.1 εἰς εἰς εἰς
16.1 ἑαυτὸν ἑαυτὸν ἑαυτοῦ
16.1 ὡς ὡς ὡς
16.1 ἄνθρωπον ἄνθρωπον ἄνθρωπος
16.1 τοὺς τοὺς ὁ
16.1 ἀνθρώπους, ἀνθρώπους ἄνθρωπος
16.1 καὶ καὶ καί
16.1 τὰς τὰς ὁ
16.1 αἰσθήσεις αἰσθήσεις αἴσθησις
16.1 αὐτῶν αὐτῶν αὐτός
16.1 εἰς εἰς εἰς
16.1 ἑαυτὸν ἑαυτὸν ἑαυτοῦ
16.1 ἀποκλίνῃ, ἀποκλίνῃ ἀποκλίνω
16.1 καὶ καὶ καί
16.1 λοιπὸν λοιπὸν λοιπός
16.1 ἐκείνους ἐκείνους ἐκεῖνος
16.1 ὡς ὡς ὡς
16.1 ἄνθρωπον ἄνθρωπον ἄνθρωπος
16.1 αὐτὸν αὐτὸν αὐτός
16.1 ὁρῶντας, ὁρῶντας ὁράω
16.1 δ̓ δ δ
16.1 ὧν ὧν ὅς
16.1 ἐργάζεται ἐργάζεται ἐργάζομαι
16.1 ἔργων, ἔργων ἔργον
16.1 πείσῃ πείσῃ πείθω
16.1 μὴ μὴ μή
16.1 εἶναι εἶναι εἰμί
16.1 ἑαυτὸν ἑαυτὸν ἑαυτοῦ
16.1 ἄνθρωπον ἄνθρωπον ἄνθρωπος
16.1 μόνον, μόνον μόνος
16.1 ἀλλὰ ἀλλὰ ἀλλά
16.1 καὶ καὶ καί
16.1 Θεὸν θεὸν θεός
16.1 καὶ καὶ καί
16.1 Θεοῦ θεοῦ θεός
16.1 ἀληθινοῦ ἀληθινοῦ ἀληθινός
16.1 Λόγον λόγον λόγος
16.1 καὶ καὶ καί
16.1 Σοφίαν. σοφίαν σοφία
16.1 16.2 162 162
16.1 Τοῦτο τοῦτο οὗτος
16.1 δὲ δὲ δέ
16.1 καὶ καὶ καί
16.1 ὁ ὁ ὁ
16.1 Παῦλος παῦλος παῦλος
16.1 βουλόμενος βουλόμενος βούλομαι
16.1 σημᾶναι, σημᾶναι σημαίνω
16.1 φησίν· φησίν φημί
16.1 ἐν ἐν ἐν
16.1 ἀγάπη ἀγάπη ἀγαπάω
16.1 ἐῤῥιζωμένοι ἐῤῥιζωμένοι ἐῤῥιζωμένοι
16.1 καὶ καὶ καί
16.1 τεθεμελιωμένοι, τεθεμελιωμένοι θεμελιόω
16.1 ἵνα ἵνα ἵνα
16.1 ἐξισχύσητε ἐξισχύσητε ἐξισχύω
16.1 καταλαβέσθαι καταλαβέσθαι καταλαμβάνω
16.1 σὺν σὺν σύν
16.1 πᾶσι πᾶσι πᾶς
16.1 τοῖς τοῖς ὁ
16.1 ἁγίοις ἁγίοις ἅγιος
16.1 τί τί τίς
16.1 τὸ τὸ ὁ
16.1 πλάτος πλάτος πλάτος
16.1 καὶ καὶ καί
16.1 μῆκος, μῆκος μῆκος
16.1 καὶ καὶ καί
16.1 ὕψος ὕψος ὕψος
